# Resampled flux, Resampled flux uncertainty, Resampled sky flux
nan,nan,nan
3.596010253650188374e-16,5.427001973984619160e-17,7.542046256532739618e-15
3.606677075939390061e-16,5.435941842491856562e-17,7.548740231058904981e-15
3.951920773405377722e-16,5.479701265055655639e-17,7.575302890383579793e-15
3.667085984865538884e-16,5.469364952782080033e-17,7.576047627774808914e-15
3.060464616869696876e-16,5.462671552828239839e-17,7.619194524643298235e-15
3.250273080670060717e-16,5.459867885220953329e-17,7.598798918903755239e-15
3.524761686097337370e-16,5.463305685571102371e-17,7.586946295786733180e-15
3.669540473395769385e-16,5.463684876581804093e-17,7.575867782517944795e-15
3.348189481665961696e-16,5.472732137116858439e-17,7.620701177333864656e-15
3.389554097053704879e-16,5.469100155919270618e-17,7.598618387939613544e-15
3.390040623175629927e-16,5.476243703762559865e-17,7.609528366976807249e-15
3.574087222676403863e-16,5.475362491465854024e-17,7.593540246408922817e-15
3.572415454268135683e-16,5.461227545287489382e-17,7.553951580690865568e-15
3.054198484447430927e-16,5.456026953429673501e-17,7.591563833623496829e-15
3.532169558294355267e-16,5.449889827373592658e-17,7.539250461859906333e-15
3.597899925686686421e-16,5.447824683961290266e-17,7.532075515255945852e-15
3.808114839720450161e-16,5.453526242259147405e-17,7.526717337233807018e-15
3.615997515939646975e-16,5.468436088601086316e-17,7.575032624237201353e-15
3.559812349070221840e-16,5.459061709163643003e-17,7.569228055979137793e-15
3.347607141063925758e-16,5.450040816158058811e-17,7.564121783848218912e-15
3.321288992391408820e-16,5.439153914508642258e-17,7.545230112694263425e-15
3.273881297836862761e-16,5.422538121895168729e-17,7.526024633867878027e-15
3.627087085029548134e-16,5.423272697193950910e-17,7.501204534293571571e-15
3.580565579519798011e-16,5.421357804683057754e-17,7.507545919979487477e-15
3.708278612825899575e-16,5.426903250317946094e-17,7.516768558926721930e-15
3.535473522048727677e-16,5.424631929229399574e-17,7.524824188043859940e-15
3.671943271179622236e-16,5.424164006241871317e-17,7.508685874621714467e-15
3.698673496634195938e-16,5.422636234182913954e-17,7.506038116077448639e-15
3.400800160761110881e-16,5.410001689021894831e-17,7.504605966059176142e-15
3.620686508298516275e-16,5.399342736390398102e-17,7.469596611935943892e-15
3.629681921161925350e-16,5.387038502666543295e-17,7.444582122584219562e-15
3.581299977552157451e-16,5.377271903712550023e-17,7.436374661241391486e-15
3.204816833180029810e-16,5.368535201645887222e-17,7.467821414031648459e-15
3.294408265752470395e-16,5.378070117694164919e-17,7.491655414407529937e-15
3.357592592099406593e-16,5.383073408360121696e-17,7.502520808452015221e-15
3.562764308974202402e-16,5.394866839035712962e-17,7.512353618907948318e-15
3.630000063054252002e-16,5.401040525003790356e-17,7.514991931990393796e-15
3.582506919449155363e-16,5.389973356088803606e-17,7.488134749859195813e-15
3.481728269942275786e-16,5.373651820151297856e-17,7.454121259942577526e-15
3.611824107107278749e-16,5.363871716870169523e-17,7.419964501857333513e-15
3.556717360732487150e-16,5.356469331864439907e-17,7.420257645633576822e-15
3.476962560430073784e-16,5.355686090550409726e-17,7.442827607993699454e-15
3.391093072405439723e-16,5.355068886665938392e-17,7.455655325289867924e-15
3.446969352090689657e-16,5.352192168147471771e-17,7.447797517095921881e-15
3.501005560607375346e-16,5.350318748967797656e-17,7.436206624713165452e-15
3.383629865269097459e-16,5.366071226735155221e-17,7.451462214299698386e-15
3.465981906668777480e-16,5.387526842783932712e-17,7.458153838005347856e-15
3.459174203991587167e-16,5.390594002831817863e-17,7.461930253417372361e-15
3.421906700988860047e-16,5.390548953130094529e-17,7.468819561735468576e-15
3.501560223681264976e-16,5.365284711851413774e-17,7.438700430781022667e-15
3.595623086816640342e-16,5.344995330007687481e-17,7.435264612858240281e-15
3.786605955014024223e-16,5.358871355927377360e-17,7.490606586840124039e-15
3.792181108242354715e-16,5.378288687272419164e-17,7.566398626199032580e-15
3.778900274044328620e-16,5.397278570304158041e-17,7.631721618372900816e-15
3.870350780919942299e-16,5.403203967581467361e-17,7.649159962805787967e-15
3.795774538314367361e-16,5.379521012534334171e-17,7.590129267762535938e-15
3.926899895155156801e-16,5.319258600472133779e-17,7.431603918072432171e-15
3.876632131967388978e-16,5.264240988190489180e-17,7.302346004703018278e-15
3.848806669995513576e-16,5.225023207290885068e-17,7.223321984194371499e-15
3.593144185156048306e-16,5.192091688333357830e-17,7.193243416085244909e-15
3.765727897113328330e-16,5.185751799130222971e-17,7.176412171266626423e-15
4.108981627310466766e-16,5.181579066475559737e-17,7.149715975023089645e-15
4.049325936006694010e-16,5.181578603470809142e-17,7.151378973796427073e-15
4.004349060276077699e-16,5.180217298040296884e-17,7.145230332076832810e-15
4.409368770472355438e-16,5.183249844176361069e-17,7.108688734629567662e-15
4.544593536549505548e-16,5.185626336437594140e-17,7.101526398441024585e-15
4.297112396451747615e-16,5.180329767663152459e-17,7.111651228198745062e-15
4.453054177228623455e-16,5.178961217540167934e-17,7.106714067233252524e-15
4.603533434726270054e-16,5.173816007961039629e-17,7.110537200861628867e-15
4.879771532776834495e-16,5.183052223357556663e-17,7.127241029385531033e-15
5.215137181680575951e-16,5.195645439882215854e-17,7.136896684237309824e-15
5.448375420878633110e-16,5.209249246012345772e-17,7.150319014555252820e-15
5.064316636109174362e-16,5.206996545710520619e-17,7.166466981844197076e-15
4.699437393298850619e-16,5.216330608940172093e-17,7.203998258495885056e-15
4.611298562098650124e-16,5.207229455642090682e-17,7.178034431197951153e-15
4.738880203619980701e-16,5.197338046597566710e-17,7.137411221753965098e-15
4.676703147750785066e-16,5.183632273776644657e-17,7.113561179726472097e-15
4.764786287999375125e-16,5.159405643867689222e-17,7.071771933818519649e-15
4.719195752619888539e-16,5.144147614005965090e-17,7.041096125371246498e-15
4.795257510152996810e-16,5.139099941615912009e-17,7.019773889940379633e-15
4.845187139648517572e-16,5.145039732672031018e-17,7.013173866117155252e-15
4.362574449532185067e-16,5.164232077975700134e-17,7.070401639417103944e-15
4.243416547943104418e-16,5.174612484030819156e-17,7.088490095342111736e-15
4.095522468382427388e-16,5.175796562968168450e-17,7.094967716983552695e-15
4.143361014809785279e-16,5.166478861920218885e-17,7.062645179335494905e-15
3.870776671058919908e-16,5.152329646074801325e-17,7.056510345155086005e-15
3.932863251545131974e-16,5.148824882521980448e-17,7.045268300905052727e-15
4.175950936904070977e-16,5.128851683173026394e-17,6.998335767356649392e-15
3.855865619688379114e-16,5.122783056052264970e-17,7.019750136466812407e-15
3.682790004127043399e-16,5.123008379449667278e-17,7.037955629694767311e-15
3.403997051302662512e-16,5.134552189743804288e-17,7.077744243873619172e-15
3.320221573249836897e-16,5.124492773772866529e-17,7.050320909255783477e-15
3.565553129749614912e-16,5.160799251364806996e-17,7.070551090905879235e-15
3.100618614789539735e-16,5.158295950033760572e-17,7.094054463045482877e-15
3.375367986028970076e-16,5.171472810147361544e-17,7.102625561556804390e-15
3.805639568326826342e-16,5.180339934362966710e-17,7.089314322577367955e-15
3.722035642443073555e-16,5.170264182525762334e-17,7.074278537910137575e-15
3.996734023639025344e-16,5.164352592063769700e-17,7.046745802084117203e-15
3.673638404660964114e-16,5.159586499976373768e-17,7.065791453397756168e-15
3.396699765933399349e-16,5.172345618764756431e-17,7.130606420956351825e-15
3.786225964889470560e-16,5.191911751923679813e-17,7.122231106712991306e-15
3.788297687853094899e-16,5.242533839986283323e-17,7.205014562746168257e-15
3.846242888398279788e-16,5.297385957286309309e-17,7.270354414537683620e-15
3.974697065041194922e-16,5.306003639281254873e-17,7.251748937459564710e-15
3.845294548238115240e-16,5.295793455109259808e-17,7.232704919598148011e-15
3.770095476851633735e-16,5.288451063981939659e-17,7.221523817653948131e-15
3.781750209511987896e-16,5.259111193383513673e-17,7.164515775672713642e-15
3.414235606689255344e-16,5.228392823640349545e-17,7.157555386691371753e-15
4.011591588086758175e-16,5.221344810259865257e-17,7.109793820894910641e-15
3.835040487159619145e-16,5.209773807533132581e-17,7.120172278301340561e-15
3.717314860327156654e-16,5.202477260097010005e-17,7.130479802931833789e-15
3.433085443200729139e-16,5.153751952322486694e-17,7.100350820434106355e-15
2.947366262178348365e-16,5.145356296464873291e-17,7.123713936564396397e-15
3.126505447785256862e-16,5.142666768805925720e-17,7.098972856801367564e-15
3.025037895916721778e-16,5.131213463382566959e-17,7.063998219292932859e-15
3.305046516976540075e-16,5.122950764731445405e-17,7.015195193892213043e-15
3.349407213695415595e-16,5.121139204442772417e-17,7.004249129792925127e-15
3.438216597849184849e-16,5.087196665650820743e-17,6.949353760808737952e-15
3.662418846196564999e-16,5.056173650601367415e-17,6.900379090354836427e-15
3.674019435539925290e-16,5.052355723333961613e-17,6.909853795240284037e-15
3.633963579824905650e-16,5.058676664896061217e-17,6.932187561217733800e-15
3.390124074643120519e-16,5.073395621994900017e-17,6.973485584783264851e-15
3.189816739115824806e-16,5.087199828938735802e-17,6.993911685526953343e-15
3.198287494813546126e-16,5.145412954774713267e-17,7.063253717276441025e-15
3.476492178011999932e-16,5.174456522328370326e-17,7.073527423561433308e-15
3.555699932919607625e-16,5.270261865160432694e-17,7.205704068673533916e-15
3.403676095546756272e-16,5.356088473350195784e-17,7.330810176242207104e-15
3.585784054751784444e-16,5.348616236155851215e-17,7.289704178407601573e-15
3.548201075485140043e-16,5.340376991984360467e-17,7.277839644228426203e-15
3.515759237546636272e-16,5.281426189932462324e-17,7.184983851540840541e-15
3.441417005598476786e-16,5.186604605752370362e-17,7.064447056436516873e-15
3.305194991004704254e-16,5.097775554964336130e-17,6.958735028041195318e-15
3.279547067003319713e-16,4.986986427494296297e-17,6.818371618456861951e-15
3.602230992793576638e-16,4.962676860516536688e-17,6.759297693743342631e-15
3.472510043662346597e-16,4.960255647590202678e-17,6.763228539876979034e-15
3.298717376757565892e-16,4.958057978239829987e-17,6.766656650350959486e-15
3.492504834234796905e-16,4.974961852779873425e-17,6.773140508142650030e-15
3.776498323858623916e-16,4.979809134155351580e-17,6.757294620998475205e-15
3.586463316031198186e-16,4.979297065238915729e-17,6.769165386499871838e-15
3.760320848735527833e-16,4.989429319000155855e-17,6.781332115271998948e-15
4.086351137220110297e-16,4.998194616499199289e-17,6.774364176328900029e-15
3.878840335747920872e-16,4.998778731777635166e-17,6.788922255478494103e-15
3.611094211694608222e-16,5.020561622886289783e-17,6.835808947688775137e-15
3.772864638017341479e-16,5.071879381765590025e-17,6.883866123445772325e-15
3.661623766273125496e-16,5.107065899294502637e-17,6.932832364317511323e-15
3.254797445421216739e-16,5.111934023980624039e-17,6.962938683997496370e-15
3.170288645012254398e-16,5.126707363109248339e-17,6.992482682266977085e-15
3.167538107875214431e-16,5.128073091425498929e-17,6.994407265869158754e-15
3.416170532096072111e-16,5.129385306723604250e-17,6.981677027604611263e-15
3.347672189141544823e-16,5.113973492088753313e-17,6.971874914235215256e-15
3.682979864092145213e-16,5.084384593209264971e-17,6.899236837420051161e-15
3.619807743015405582e-16,5.041343108195271531e-17,6.842527883162452616e-15
3.682897732975004670e-16,5.032831955152976198e-17,6.834765953293545128e-15
3.595662442500704443e-16,5.032021458409597870e-17,6.842260815028876971e-15
3.691791522503125274e-16,5.032604731719909830e-17,6.833559326830367015e-15
3.757414251760599071e-16,5.036548242584804778e-17,6.821757683828571790e-15
3.757592518802983376e-16,5.053423978924057357e-17,6.841816212006777247e-15
3.493752043286080713e-16,5.057433249047569801e-17,6.874913462686038736e-15
3.839319862606846733e-16,5.054578168056553739e-17,6.844010913436696583e-15
3.770472295137751672e-16,5.027884464472680825e-17,6.802396496726523948e-15
3.856795332349175344e-16,5.010892306350235022e-17,6.772083607762496552e-15
3.824925762663636461e-16,4.994794271002606613e-17,6.761935388852927244e-15
3.794519366933691934e-16,4.993868106495531455e-17,6.760567391929151259e-15
3.961187015335294803e-16,5.004916503688103801e-17,6.756906014639394628e-15
3.799351658437611373e-16,5.031254575384215146e-17,6.808721703015214540e-15
3.644587490413352941e-16,5.038531636495927882e-17,6.825696946771525427e-15
3.692902074424642756e-16,5.062418560701969842e-17,6.851889714729678913e-15
3.688143905701513097e-16,5.101267978690491148e-17,6.905562653795214208e-15
3.539224633205961292e-16,5.108834091595871535e-17,6.927152567245837390e-15
3.430845638913979060e-16,5.113373982814836185e-17,6.944859568484788204e-15
3.441796112319044919e-16,5.100703903690191865e-17,6.933582943597214023e-15
3.425903378306772779e-16,5.062560587731847809e-17,6.879896665331651562e-15
3.299783970582979276e-16,5.035425633627302603e-17,6.850345638624556889e-15
3.354610617792692029e-16,5.013369301553443265e-17,6.814585524952712699e-15
3.478273401801762838e-16,5.009378717332624640e-17,6.799811533550516273e-15
3.328606506925138523e-16,5.004870603179181040e-17,6.805195736974070181e-15
3.346916085242388829e-16,5.003614909084091760e-17,6.796725106742059284e-15
3.481163035849132043e-16,5.012968800361712944e-17,6.794837545144907669e-15
3.713710192734811170e-16,5.025796913267922740e-17,6.794487450069350494e-15
3.611353112489881313e-16,5.027632833070384023e-17,6.804332038454080621e-15
3.619426313234736566e-16,5.029478521043556237e-17,6.807580400326158485e-15
3.524776089749161727e-16,5.022993115199609819e-17,6.808222333717286523e-15
3.380235448085551639e-16,5.005152786976562272e-17,6.801850324218020148e-15
3.583656075715106311e-16,4.980651484085597861e-17,6.755067786334213010e-15
3.878936079067044571e-16,4.969853740209940691e-17,6.715494312544555852e-15
3.922923202659670051e-16,4.971680041911118048e-17,6.715020677871041003e-15
3.830356701823668906e-16,4.985778219367042989e-17,6.737548703629767770e-15
3.992152272518635341e-16,5.034911930165728362e-17,6.789489464127465315e-15
4.209309014170210366e-16,5.077197192949433221e-17,6.825221325031263995e-15
3.942495024213233398e-16,5.105339682616505145e-17,6.871528459743684239e-15
3.725345543787142325e-16,5.130498223813664200e-17,6.916292491090809016e-15
3.799016757515093417e-16,5.144316233623528762e-17,6.940205180974187308e-15
3.573160749487744029e-16,5.132425483066362892e-17,6.951170595243074468e-15
3.312200976260534333e-16,5.102288092404829477e-17,6.930513856446375658e-15
3.439063115050409737e-16,5.074247425993861363e-17,6.885090721340363713e-15
3.655829259099865847e-16,5.050944029664114937e-17,6.835347592265998778e-15
3.617262412808775434e-16,5.039714954908097899e-17,6.814377288050438938e-15
3.572616470952693515e-16,5.033000452356694646e-17,6.797703272279463482e-15
3.450744145038461291e-16,5.055573537974937486e-17,6.835388076526637127e-15
3.532096468019857354e-16,5.112555424882186215e-17,6.903681890039097378e-15
3.667328042074761504e-16,5.165434076224409730e-17,6.961319237480320111e-15
3.773019674619948788e-16,5.190628197839214653e-17,6.991903965738881000e-15
3.618641189450573713e-16,5.202431329050718307e-17,7.033303789890306750e-15
3.577666213443544800e-16,5.209624996101848963e-17,7.077161275402701437e-15
3.879124064517959808e-16,5.230957350726384737e-17,7.129795608156270360e-15
4.070432130708249940e-16,5.252674968994561655e-17,7.182296358445130544e-15
4.141721595450987626e-16,5.258758669596567387e-17,7.194331537547870067e-15
4.012446354369132173e-16,5.250910958502022795e-17,7.178939701891536113e-15
3.797968144716355696e-16,5.273933013145038733e-17,7.192599561392932175e-15
3.805277988222974203e-16,5.285312043075552884e-17,7.161495288830199912e-15
3.616260679393707631e-16,5.276997732967003755e-17,7.133915202321043987e-15
3.684658313055494758e-16,5.281209810471827511e-17,7.122124231289705420e-15
3.850062947362103811e-16,5.295003405995530367e-17,7.135694387251568169e-15
3.873984830582949778e-16,5.314205538863026551e-17,7.181660509072189072e-15
3.663246244954220431e-16,5.337715528805862868e-17,7.254539870667727138e-15
3.426704600818458678e-16,5.345992909628541291e-17,7.282111997749690599e-15
3.507197411530510208e-16,5.338789120694132869e-17,7.230154329881790932e-15
3.394758592631747781e-16,5.323825754502822631e-17,7.177886121734654128e-15
3.541971755780777472e-16,5.311146137127084483e-17,7.111859868966909714e-15
3.874938414198538422e-16,5.319240548197615244e-17,7.088834052490796476e-15
3.854031249736294058e-16,5.336229071506731263e-17,7.129579175840900018e-15
3.877732857491665468e-16,5.348802938218849352e-17,7.153598121343272809e-15
4.103494603349829801e-16,5.362635796086816848e-17,7.159486447514692687e-15
4.524951798030991710e-16,5.378092678547615246e-17,7.150684184585807500e-15
4.757725316825795451e-16,5.393964079258518963e-17,7.158709850265167654e-15
4.562333203904083604e-16,5.404261341182449111e-17,7.186905392846184022e-15
4.633247511708994729e-16,5.425432329872125215e-17,7.221264902187016701e-15
4.492025621959698659e-16,5.443834710369953888e-17,7.268136585239673722e-15
4.540954032450169652e-16,5.460832389652957698e-17,7.291411139348593058e-15
4.653932781626589935e-16,5.489838556394748773e-17,7.346243372746491243e-15
4.611995349363758682e-16,5.514148439143028264e-17,7.405988382900600295e-15
4.659258100970917430e-16,5.527693404248259807e-17,7.428064196529801946e-15
4.663517033756971005e-16,5.527156193220757518e-17,7.415907151282741435e-15
4.373126822821198824e-16,5.515963971416497402e-17,7.399302319290130624e-15
4.548759140237478035e-16,5.514246273825130347e-17,7.363952544006146109e-15
4.170377001900395880e-16,5.508933834305719117e-17,7.370326072283790890e-15
3.876978571081484422e-16,5.510172593560925607e-17,7.385721522375795978e-15
3.966258918848777199e-16,5.532510368371024714e-17,7.426891937834362953e-15
4.210240748654361974e-16,5.556933066621817305e-17,7.457100055549382864e-15
4.349015551047034300e-16,5.585557123097885581e-17,7.504149746020757135e-15
4.471037328038392698e-16,5.603111447505825868e-17,7.517739661904692647e-15
3.993607297048679677e-16,5.605746870563981705e-17,7.551595565400705734e-15
4.009056354723555996e-16,5.601922383828937451e-17,7.527464682518112831e-15
4.574743176497976140e-16,5.606412705512326235e-17,7.480109471256635773e-15
4.392327099594778869e-16,5.615734725413418709e-17,7.505236643905246708e-15
4.038923299663023433e-16,5.609404438932443397e-17,7.525234733042871735e-15
4.328125687834837998e-16,5.614773988151125342e-17,7.515512490343674418e-15
4.199608867997592481e-16,5.622703521556021867e-17,7.530238099772705717e-15
4.358121620628084356e-16,5.651018090600063336e-17,7.548888838152552145e-15
4.203653024251680854e-16,5.694242946559875285e-17,7.610975934277321778e-15
4.302430067463481428e-16,5.742742073352405013e-17,7.662231669225092034e-15
4.466289087534684451e-16,5.761066331389357430e-17,7.667784214030531913e-15
4.217271832197163259e-16,5.769142929607309399e-17,7.698052203294070269e-15
4.428657770625225486e-16,5.759774698792343001e-17,7.671817290198158492e-15
4.742896341724225198e-16,5.738036974096677600e-17,7.625472073709718650e-15
4.833504561251046540e-16,5.675288289393262850e-17,7.537157288872202721e-15
4.718293704732882745e-16,5.656567085169069669e-17,7.522045946339693253e-15
4.984175916196504197e-16,5.658204071729602509e-17,7.500663504089224631e-15
4.684754597968157600e-16,5.649539335313000448e-17,7.498369327554855933e-15
4.836993289337777434e-16,5.727563702520585869e-17,7.581240059254037444e-15
5.210765155641383112e-16,5.793203569376090298e-17,7.637726771784624399e-15
5.322511915042228546e-16,5.814601289925160936e-17,7.661412950718393781e-15
5.032929256111587505e-16,5.822722460989215335e-17,7.696233737831701559e-15
5.401442392996724244e-16,5.836158075272557811e-17,7.694841023655314042e-15
5.574051850043997717e-16,5.830295499288306078e-17,7.688992126464186527e-15
5.686230246391264142e-16,5.812873602559166658e-17,7.683828108017258470e-15
5.826474827710014997e-16,5.763851248765379182e-17,7.623136456618924906e-15
6.303131627695572259e-16,5.736372779279256947e-17,7.577734811301401285e-15
6.730687771612084322e-16,5.737307886863596201e-17,7.559813839679107328e-15
7.336844584088212163e-16,5.744731969774198189e-17,7.526752630791643811e-15
7.906832156112680757e-16,5.761224943589602158e-17,7.517259216264546736e-15
8.614827200096253371e-16,5.797056800836078132e-17,7.523488091499931303e-15
9.283389839207315875e-16,5.875500821555710640e-17,7.600637846851488078e-15
9.692071126350633927e-16,5.934747720258886660e-17,7.684475994816857770e-15
1.062300427165080275e-15,5.997332874656078434e-17,7.736058038233507012e-15
1.186431435494577105e-15,6.053385113535651238e-17,7.755938250283070789e-15
1.330375555754610681e-15,6.117545680206664862e-17,7.776364638700899879e-15
1.528965400029414368e-15,6.167034425363620148e-17,7.757142525475302109e-15
1.802795593464883021e-15,6.174012903262992464e-17,7.634072600684354332e-15
2.110417394270760177e-15,6.174354504342768882e-17,7.503341959283714894e-15
2.503638691149457934e-15,6.229034857359444000e-17,7.421350299104216622e-15
2.939510004936428769e-15,6.326915865919713674e-17,7.372928527740875076e-15
3.294170999173152148e-15,6.412428962904870919e-17,7.374744769448695417e-15
3.634034055979223756e-15,6.545212311521952588e-17,7.433138246139194275e-15
3.840537862498415054e-15,6.642123546414111906e-17,7.490745232902812257e-15
3.854709737080067570e-15,6.670682960503385620e-17,7.540131731987331720e-15
3.693507333435281798e-15,6.658240254920174819e-17,7.586932518106898646e-15
3.623547825502800889e-15,6.629659633085641511e-17,7.528122403958183059e-15
3.469859989907580158e-15,6.593269186492289551e-17,7.514048645347805756e-15
3.270768870301099040e-15,6.483491062642935554e-17,7.446211362774743796e-15
3.026137748452732474e-15,6.380759307572369013e-17,7.414167398252257374e-15
2.728090269675211048e-15,6.236900505895741544e-17,7.341939028965181454e-15
2.372830055567927327e-15,6.106293932593563836e-17,7.342548752872921365e-15
2.086726205347986446e-15,6.004041915488333680e-17,7.324083261122843204e-15
1.809087550628182980e-15,5.911127001093531922e-17,7.311565962435271735e-15
1.631982737882999508e-15,5.963229999523555100e-17,7.443055681354284735e-15
1.476962012469992791e-15,6.014215572517813262e-17,7.561514980235882002e-15
1.285826954527560263e-15,5.981806513000412391e-17,7.589036012979632442e-15
1.145805170324858302e-15,5.950822448083295422e-17,7.582151971641524876e-15
1.036625216794876796e-15,5.934137535946591152e-17,7.583187558890578872e-15
9.230894662418468019e-16,5.925370892322200877e-17,7.631287747791380184e-15
8.579685838440819920e-16,5.918319906683616933e-17,7.647153641816220259e-15
7.967564635508332297e-16,6.019555798740400456e-17,7.815837494226301858e-15
7.375906608875294580e-16,6.197069573746577641e-17,8.073586308257852936e-15
6.631279390198994560e-16,6.301789987007233593e-17,8.247771415518460738e-15
6.468039787664826097e-16,6.393268246336529533e-17,8.364098942046005977e-15
6.110006024273219081e-16,6.476127547938670047e-17,8.476938931292955094e-15
5.891449214759742804e-16,6.593350903521547337e-17,8.612515648879766008e-15
5.240568664218230284e-16,6.591204498205215394e-17,8.638589635106681492e-15
5.292089060807783652e-16,6.591454245827771690e-17,8.613981522622296832e-15
5.348247920982246668e-16,6.606845611258502899e-17,8.633447591543562101e-15
4.979983269512447002e-16,6.619092581997031575e-17,8.684906634770413043e-15
4.519459170649128623e-16,6.572151523095914287e-17,8.653949607503209686e-15
4.779453468055216237e-16,6.444505728907540110e-17,8.486074594190011249e-15
4.566124016839686542e-16,6.201948174198654103e-17,8.186533941611445818e-15
4.984971763389443927e-16,5.963250853096034419e-17,7.834959832928750088e-15
5.229422393429313887e-16,5.850680349935326156e-17,7.680827748765293276e-15
5.012581155316021507e-16,5.841499436158966994e-17,7.679078299512190943e-15
5.213144242498210634e-16,5.840537177172525553e-17,7.655900939421053649e-15
5.558651128013460397e-16,5.960700772997757391e-17,7.793697952580539922e-15
5.118051869653624457e-16,6.154900617758474144e-17,8.133774049200732139e-15
5.108717139050190995e-16,6.427092477104362466e-17,8.563183858847641198e-15
4.962011637981734126e-16,6.622771171638623864e-17,8.926376114265983483e-15
4.639910879285980630e-16,6.682211885281599603e-17,9.098244319357098198e-15
3.510136814582529051e-16,6.698395477515059027e-17,9.229410161322792923e-15
3.958662080515633151e-16,6.582836617715568431e-17,8.993837959545248308e-15
4.180500088505634531e-16,6.470757763075565502e-17,8.756506370018818902e-15
4.390599132148418352e-16,6.387026836621440334e-17,8.554755616009688510e-15
4.391096115947537820e-16,6.277851362887976626e-17,8.337602831831731785e-15
4.303830350432768107e-16,6.266062358435177269e-17,8.307138319899024852e-15
4.560301410072586357e-16,6.283283781237741518e-17,8.327675866554460291e-15
4.696978672139366612e-16,6.440944813121156094e-17,8.599836254060549901e-15
4.939924090628255792e-16,6.614486354737278149e-17,8.879114682634067282e-15
4.848949312716952290e-16,6.667066450687367818e-17,9.010700695808151847e-15
4.203090449147291105e-16,6.688628300455974119e-17,9.110781400134319200e-15
4.518400404112408364e-16,6.680017942258547084e-17,9.026531039248026407e-15
4.397946556840089090e-16,6.596059089942696755e-17,8.839885803724843544e-15
4.773340646100531031e-16,6.564632062966525055e-17,8.713625416614859399e-15
4.373630089793793749e-16,6.458377534783573435e-17,8.584199225371041002e-15
4.491364261579659547e-16,6.312479786104501078e-17,8.342277022317682103e-15
3.692894288856895837e-16,6.300375995934091496e-17,8.409135931956744184e-15
3.256951773194576227e-16,6.304098089088510542e-17,8.465791610339809288e-15
3.439688787987739395e-16,6.315518712428716167e-17,8.476147898010764037e-15
3.192802969273785686e-16,6.351510807081639888e-17,8.588689146965476620e-15
2.932664275264868756e-16,6.398864820268125568e-17,8.681713025332409287e-15
3.262635042766667236e-16,6.459533621614719886e-17,8.729656001924362940e-15
3.179239731818471130e-16,6.467425006460806333e-17,8.732197853957505096e-15
3.566545668290185337e-16,6.473479005956884096e-17,8.692209927700063512e-15
3.665771165566997614e-16,6.462043094051339854e-17,8.625359990426549123e-15
3.700803565708493288e-16,6.428361195760658958e-17,8.625274306947924615e-15
4.065886146713715111e-16,6.359147981861528297e-17,8.582329993018875992e-15
3.500748996367849628e-16,6.342838396524582297e-17,8.642206513034465790e-15
3.142401829141867058e-16,6.344109984906527142e-17,8.666215598222113255e-15
3.362496119054226790e-16,6.345201934252797743e-17,8.636289809092294632e-15
3.532788609719272227e-16,6.372092897757404122e-17,8.595785438924707671e-15
3.823247491754472319e-16,6.394305492134957118e-17,8.535934330222041323e-15
3.516354033938761594e-16,6.441431415996845632e-17,8.607495703528622483e-15
3.604089689315140952e-16,6.466282111244630858e-17,8.637857227141618530e-15
3.507118721485440679e-16,6.513840800544805594e-17,8.743481365424515620e-15
3.393857860839762827e-16,6.539179395189437798e-17,8.798072954786463301e-15
3.458486928257501790e-16,6.567419122708283873e-17,8.799356856850834174e-15
4.086293178816686261e-16,6.581981597546545824e-17,8.757660396429737350e-15
3.505886978434077488e-16,6.570198809408206327e-17,8.749966797605122669e-15
3.404578019453213446e-16,6.557454040074397227e-17,8.712712227169842307e-15
3.122723617287468769e-16,6.482348702520285063e-17,8.621977677765290526e-15
3.283028829606005527e-16,6.312157705725554196e-17,8.386545484228737590e-15
3.207312168278922984e-16,6.175970041351009786e-17,8.230495294623408836e-15
3.713728778279380891e-16,6.210661557606489264e-17,8.271735863620640163e-15
3.355242431032861621e-16,6.229657372979795972e-17,8.353247317801201186e-15
3.599021361508446715e-16,6.250315395654258611e-17,8.345197981406451004e-15
3.283458396289441965e-16,6.337877387134854312e-17,8.454345752648415682e-15
3.481692122300932028e-16,6.426847469513203016e-17,8.521461289088800960e-15
3.516504494673126241e-16,6.412613636183317363e-17,8.460589302602280760e-15
3.151668088445399843e-16,6.403620900521382674e-17,8.448694037753656738e-15
3.113701513304890474e-16,6.406116261586731032e-17,8.443032658027849085e-15
3.505066326696978990e-16,6.380916030265395471e-17,8.389685430674521130e-15
3.877276738770555803e-16,6.344464223689835040e-17,8.332684071204412716e-15
3.863850933174925125e-16,6.368359684084637769e-17,8.381479855871583123e-15
3.585666053353212989e-16,6.393173983826552376e-17,8.479561403799031670e-15
3.849469917932672287e-16,6.409050197568815292e-17,8.507442039778048932e-15
3.512238239569630006e-16,6.360935756328913160e-17,8.451678603725321828e-15
3.614428726884200560e-16,6.355337798913371019e-17,8.418891411462465645e-15
3.864261478537296212e-16,6.347547031915735754e-17,8.369873232448470297e-15
3.767528506355779719e-16,6.342774535477929744e-17,8.350908059145468989e-15
3.961282242484666259e-16,6.344448246156400519e-17,8.330184102018763741e-15
3.354389824004764892e-16,6.378773538943730647e-17,8.402677058672781004e-15
3.152764562766844670e-16,6.488310158459615651e-17,8.572704902922663935e-15
